id,name,weight,height,types,types2,url,abilities,evolutions
914,Quaquaval,61.9 kg (136.5 lbs),1.8 m (5′11″),Water,Fighting,https://pokemondb.net/pokedex/quaquaval,"[{'name': 'Torrent', 'text': ""increases the power of  -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as  )."", 'url': 'https://pokemondb.net/ability/torrent'}]","[{'IdEvolucao': '#0912', 'NomeEvolucao': 'Quaxly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/quaxly'}, {'IdEvolucao': '#0913', 'NomeEvolucao': 'Quaxwell', 'UrlEvolucao': 'https://pokemondb.net/pokedex/quaxwell'}, {'IdEvolucao': '#0914', 'NomeEvolucao': 'Quaquaval', 'UrlEvolucao': 'https://pokemondb.net/pokedex/quaquaval'}]"
916,Oinkologne,120.0 kg (264.6 lbs),1.0 m (3′03″),Normal,,https://pokemondb.net/pokedex/oinkologne,"[{'name': 'Lingering Aroma', 'text': ""Contact changes the attacker's Ability to Lingering Aroma.\n No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/lingering-aroma'}]","[{'IdEvolucao': '#0915', 'NomeEvolucao': 'Lechonk', 'UrlEvolucao': 'https://pokemondb.net/pokedex/lechonk'}, {'IdEvolucao': '#0916', 'NomeEvolucao': 'Oinkologne', 'UrlEvolucao': 'https://pokemondb.net/pokedex/oinkologne'}, {'IdEvolucao': '#0916', 'NomeEvolucao': 'Oinkologne', 'UrlEvolucao': 'https://pokemondb.net/pokedex/oinkologne'}]"
911,Skeledirge,326.5 kg (719.8 lbs),1.6 m (5′03″),Fire,Ghost,https://pokemondb.net/pokedex/skeledirge,"[{'name': 'Blaze', 'text': ""increases the power of  -type moves by 50% (1.5×) when the ability-bearer's HP falls below a third of its maximum (known in-game as  )."", 'url': 'https://pokemondb.net/ability/blaze'}]","[{'IdEvolucao': '#0909', 'NomeEvolucao': 'Fuecoco', 'UrlEvolucao': 'https://pokemondb.net/pokedex/fuecoco'}, {'IdEvolucao': '#0910', 'NomeEvolucao': 'Crocalor', 'UrlEvolucao': 'https://pokemondb.net/pokedex/crocalor'}, {'IdEvolucao': '#0911', 'NomeEvolucao': 'Skeledirge', 'UrlEvolucao': 'https://pokemondb.net/pokedex/skeledirge'}]"
905,Enamorus,48.0 kg (105.8 lbs),1.6 m (5′03″),Fairy,Flying,https://pokemondb.net/pokedex/enamorus,"[{'name': 'Cute Charm', 'text': 'If a Pokémon with   is hit by a move that makes contact, there is a 30% chance the attacker will become infatuated. It will not infatuate Pokémon of the same gender, genderless Pokémon, nor those with the ability  . Infatuated Pokémon have a 50% chance of being   each turn and unable to attack. If a Pokémon with   is the leading party Pokémon, the chance of encountering a Pokémon of the opposite gender is  .', 'url': 'https://pokemondb.net/ability/cute-charm'}]",
903,Sneasler,43.0 kg (94.8 lbs),1.3 m (4′03″),Fighting,Poison,https://pokemondb.net/pokedex/sneasler,"[{'name': 'Pressure', 'text': 'makes any attack targeted at the ability-bearer - regardless of whether it hits - use 2 PP instead of 1. If a Pokémon with   is the leading party Pokémon, wild Pokémon are 50% more likely to be higher level.', 'url': 'https://pokemondb.net/ability/pressure'}]","[{'IdEvolucao': '#0215', 'NomeEvolucao': 'Sneasel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sneasel'}, {'IdEvolucao': '#0461', 'NomeEvolucao': 'Weavile', 'UrlEvolucao': 'https://pokemondb.net/pokedex/weavile'}, {'IdEvolucao': '#0215', 'NomeEvolucao': 'Sneasel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sneasel'}, {'IdEvolucao': '#0903', 'NomeEvolucao': 'Sneasler', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sneasler'}]"
904,Overqwil,60.5 kg (133.4 lbs),2.5 m (8′02″),Dark,Poison,https://pokemondb.net/pokedex/overqwil,"[{'name': 'Swift Swim', 'text': ""doubles the ability-bearer's Speed during  ."", 'url': 'https://pokemondb.net/ability/swift-swim'}]","[{'IdEvolucao': '#0211', 'NomeEvolucao': 'Qwilfish', 'UrlEvolucao': 'https://pokemondb.net/pokedex/qwilfish'}, {'IdEvolucao': '#0904', 'NomeEvolucao': 'Overqwil', 'UrlEvolucao': 'https://pokemondb.net/pokedex/overqwil'}]"
896,Glastrier,800.0 kg (1763.7 lbs),2.2 m (7′03″),Ice,,https://pokemondb.net/pokedex/glastrier,"[{'name': 'Chilling Neigh', 'text': 'Boosts Attack after knocking out a Pokémon.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/chilling-neigh'}]",
897,Spectrier,44.5 kg (98.1 lbs),2.0 m (6′07″),Ghost,,https://pokemondb.net/pokedex/spectrier,"[{'name': 'Grim Neigh', 'text': 'Boosts Special Attack after knocking out a Pokémon.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/grim-neigh'}]",
898,Calyrex,7.7 kg (17.0 lbs),1.1 m (3′07″),Psychic,Grass,https://pokemondb.net/pokedex/calyrex,"[{'name': 'Unnerve', 'text': 'Makes the foe nervous and unable to eat Berries.', 'url': 'https://pokemondb.net/ability/unnerve'}]",
889,Zamazenta,210.0 kg (463.0 lbs),2.9 m (9′06″),Fighting,Steel,https://pokemondb.net/pokedex/zamazenta,"[{'name': 'Dauntless Shield', 'text': 'Boosts Defense in battle.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/dauntless-shield'}]",
893,Zarude,70.0 kg (154.3 lbs),1.8 m (5′11″),Dark,Grass,https://pokemondb.net/pokedex/zarude,"[{'name': 'Leaf Guard', 'text': 'prevents the bearer from succumbing to major status ailments (sleep, burns, poisoning, paralysis or freezing) during sunny weather. It does not prevent minor status ailments such as Confusion or Infatuation, nor does it prevent self-inflicted status conditions such as from using  .', 'url': 'https://pokemondb.net/ability/leaf-guard'}]",
900,Kleavor,89.0 kg (196.2 lbs),1.8 m (5′11″),Bug,Rock,https://pokemondb.net/pokedex/kleavor,"[{'name': 'Sheer Force', 'text': ""increases the power of moves that have beneficial secondary effects by 30%, but removes those additional effects.  effects are defined as those that are positive for the user, such as: Non-beneficial effects, that   will not activate for, include: If the user is holding a   and uses an attack that activates  , it will not receive the 10% damage from  , but it gets boosts from both   and   (total of 69% base power increase).  normally has a 10% chance to burn the opponent. With  , Flamethrower's base power is boosted from 95 to 124, but it will never cause a burn. Note that if a move has an advantageous   disadvantageous side-effect,   still boosts the move but only the advantageous effect is removed. For example,   may cause a burn but also has recoil damage. A Pokémon with   using the move would gain the power increase and still receive recoil damage, but it would never cause a burn. Here are the moves that increase in power under  , listed alphabetically:"", 'url': 'https://pokemondb.net/ability/sheer-force'}]","[{'IdEvolucao': '#0123', 'NomeEvolucao': 'Scyther', 'UrlEvolucao': 'https://pokemondb.net/pokedex/scyther'}, {'IdEvolucao': '#0212', 'NomeEvolucao': 'Scizor', 'UrlEvolucao': 'https://pokemondb.net/pokedex/scizor'}, {'IdEvolucao': '#0900', 'NomeEvolucao': 'Kleavor', 'UrlEvolucao': 'https://pokemondb.net/pokedex/kleavor'}]"
894,Regieleki,145.0 kg (319.7 lbs),1.2 m (3′11″),Electric,,https://pokemondb.net/pokedex/regieleki,"[{'name': 'Transistor', 'text': 'increases the power of Electric-type moves used by this Pokémon by 50%. It is the signature ability of Regieleki. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/transistor'}]",
901,Ursaluna,290.0 kg (639.3 lbs),2.4 m (7′10″),Ground,Normal,https://pokemondb.net/pokedex/ursaluna,"[{'name': 'Bulletproof', 'text': 'makes the Pokémon immune to   moves. In  , Rock Blast is not affected by  .', 'url': 'https://pokemondb.net/ability/bulletproof'}]","[{'IdEvolucao': '#0216', 'NomeEvolucao': 'Teddiursa', 'UrlEvolucao': 'https://pokemondb.net/pokedex/teddiursa'}, {'IdEvolucao': '#0217', 'NomeEvolucao': 'Ursaring', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ursaring'}, {'IdEvolucao': '#0901', 'NomeEvolucao': 'Ursaluna', 'UrlEvolucao': 'https://pokemondb.net/pokedex/ursaluna'}]"
888,Zacian,110.0 kg (242.5 lbs),2.8 m (9′02″),Fairy,Steel,https://pokemondb.net/pokedex/zacian,"[{'name': 'Intrepid Sword', 'text': 'Boosts Attack in battle.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/intrepid-sword'}]",
892,Urshifu,105.0 kg (231.5 lbs),1.9 m (6′03″),Fighting,Dark,https://pokemondb.net/pokedex/urshifu,"[{'name': 'Unseen Fist', 'text': 'Contact moves can strike through Protect/Detect.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/unseen-fist'}]","[{'IdEvolucao': '#0891', 'NomeEvolucao': 'Kubfu', 'UrlEvolucao': 'https://pokemondb.net/pokedex/kubfu'}, {'IdEvolucao': '#0892', 'NomeEvolucao': 'Urshifu', 'UrlEvolucao': 'https://pokemondb.net/pokedex/urshifu'}, {'IdEvolucao': '#0892', 'NomeEvolucao': 'Urshifu', 'UrlEvolucao': 'https://pokemondb.net/pokedex/urshifu'}]"
898,Calyrex,7.7 kg (17.0 lbs),1.1 m (3′07″),Psychic,Grass,https://pokemondb.net/pokedex/calyrex,"[{'name': 'Unnerve', 'text': 'Makes the foe nervous and unable to eat Berries.', 'url': 'https://pokemondb.net/ability/unnerve'}, {'name': 'As One', 'text': 'Combines Unnerve and Chilling Neigh/Grim Neigh\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/as-one'}]",
884,Duraludon,40.0 kg (88.2 lbs),1.8 m (5′11″),Steel,Dragon,https://pokemondb.net/pokedex/duraludon,"[{'name': 'Light Metal', 'text': ""halves the Pokémon's weight in battle. Decreasing weight affects these moves:"", 'url': 'https://pokemondb.net/ability/light-metal'}]",
887,Dragapult,50.0 kg (110.2 lbs),3.0 m (9′10″),Dragon,Ghost,https://pokemondb.net/pokedex/dragapult,"[{'name': 'Clear Body', 'text': 'Prevents other Pokémon from lowering its stats.', 'url': 'https://pokemondb.net/ability/clear-body'}]","[{'IdEvolucao': '#0885', 'NomeEvolucao': 'Dreepy', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dreepy'}, {'IdEvolucao': '#0886', 'NomeEvolucao': 'Drakloak', 'UrlEvolucao': 'https://pokemondb.net/pokedex/drakloak'}, {'IdEvolucao': '#0887', 'NomeEvolucao': 'Dragapult', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dragapult'}]"
883,Arctovish,175.0 kg (385.8 lbs),2.0 m (6′07″),Water,Ice,https://pokemondb.net/pokedex/arctovish,"[{'name': 'Ice Body', 'text': 'A Pokémon with   will recover   of its maximum HP during hail, after each turn. It also grants immunity to the hailstorm damage, if not already immune.', 'url': 'https://pokemondb.net/ability/ice-body'}]",
884,Duraludon,40.0 kg (88.2 lbs),1.8 m (5′11″),Steel,Dragon,https://pokemondb.net/pokedex/duraludon,"[{'name': 'Light Metal', 'text': ""halves the Pokémon's weight in battle. Decreasing weight affects these moves:"", 'url': 'https://pokemondb.net/ability/light-metal'}, {'name': 'Heavy Metal', 'text': ""doubles the Pokémon's weight in battle. Increasing weight affects these moves:"", 'url': 'https://pokemondb.net/ability/heavy-metal'}]",
895,Regidrago,200.0 kg (440.9 lbs),2.1 m (6′11″),Dragon,,https://pokemondb.net/pokedex/regidrago,"[{'name': ""Dragon's Maw"", 'text': 'increases the power of Dragon-type moves used by this Pokémon by 50%. It is the signature ability of Regidrago. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/dragons-maw'}]",
887,Dragapult,50.0 kg (110.2 lbs),3.0 m (9′10″),Dragon,Ghost,https://pokemondb.net/pokedex/dragapult,"[{'name': 'Clear Body', 'text': 'Prevents other Pokémon from lowering its stats.', 'url': 'https://pokemondb.net/ability/clear-body'}, {'name': 'Infiltrator', 'text': 'ignores the effects of  ,   and  . In other words, if the opponent has used Safeguard,   would still badly poison them.', 'url': 'https://pokemondb.net/ability/infiltrator'}]","[{'IdEvolucao': '#0885', 'NomeEvolucao': 'Dreepy', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dreepy'}, {'IdEvolucao': '#0886', 'NomeEvolucao': 'Drakloak', 'UrlEvolucao': 'https://pokemondb.net/pokedex/drakloak'}, {'IdEvolucao': '#0887', 'NomeEvolucao': 'Dragapult', 'UrlEvolucao': 'https://pokemondb.net/pokedex/dragapult'}]"
882,Dracovish,215.0 kg (474.0 lbs),2.3 m (7′07″),Water,Dragon,https://pokemondb.net/pokedex/dracovish,"[{'name': 'Strong Jaw', 'text': 'increases the power of all   moves by 50%. The attacks classed as biting moves are shown below with their normal and boosted power: No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/strong-jaw'}]",
877,Morpeko,3.0 kg (6.6 lbs),0.3 m (1′00″),Electric,Dark,https://pokemondb.net/pokedex/morpeko,"[{'name': 'Hunger Switch', 'text': ""causes Morpeko to change its form each turn, alternating between Full Belly Mode and Hangry Mode. Morpeko's form also changes the type of its signature move,  . No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/hunger-switch'}]",
868,Milcery,0.3 kg (0.7 lbs),0.2 m (0′08″),Fairy,,https://pokemondb.net/pokedex/milcery,"[{'name': 'Sweet Veil', 'text': 'prevents this Pokémon and its allies from falling asleep, for example from moves like  .', 'url': 'https://pokemondb.net/ability/sweet-veil'}]","[{'IdEvolucao': '#0868', 'NomeEvolucao': 'Milcery', 'UrlEvolucao': 'https://pokemondb.net/pokedex/milcery'}, {'IdEvolucao': '#0869', 'NomeEvolucao': 'Alcremie', 'UrlEvolucao': 'https://pokemondb.net/pokedex/alcremie'}]"
862,Obstagoon,46.0 kg (101.4 lbs),1.6 m (5′03″),Dark,Normal,https://pokemondb.net/pokedex/obstagoon,"[{'name': 'Reckless', 'text': ""increases the power of   moves by 20%. By extension, this means the amount of recoil damage taken will increase as more damage is dealt (except for   and   which are based on the user's HP). The attacks classed as punching moves are shown below with their normal and boosted power:"", 'url': 'https://pokemondb.net/ability/reckless'}]","[{'IdEvolucao': '#0263', 'NomeEvolucao': 'Zigzagoon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zigzagoon'}, {'IdEvolucao': '#0264', 'NomeEvolucao': 'Linoone', 'UrlEvolucao': 'https://pokemondb.net/pokedex/linoone'}, {'IdEvolucao': '#0263', 'NomeEvolucao': 'Zigzagoon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/zigzagoon'}, {'IdEvolucao': '#0264', 'NomeEvolucao': 'Linoone', 'UrlEvolucao': 'https://pokemondb.net/pokedex/linoone'}, {'IdEvolucao': '#0862', 'NomeEvolucao': 'Obstagoon', 'UrlEvolucao': 'https://pokemondb.net/pokedex/obstagoon'}]"
871,Pincurchin,1.0 kg (2.2 lbs),0.3 m (1′00″),Electric,,https://pokemondb.net/pokedex/pincurchin,"[{'name': 'Lightning Rod', 'text': ""forces all single-target  -type moves - used by any other Pokémon on the field - to target this Pokémon, and with 100% accuracy. This includes the status move  . The ability is most useful in double/triple battles. When hit by the move, it deals no damage to the ability-bearer but raises its Special Attack by one stage. Stats can be raised to a maximum of +6 stages each.  will activate for an Electric-type  , but not Electric-type  . The ability is overridden by other Pokémon becoming the   from the moves   or  . In  ,   did not increase Special Attack nor give immunity to Electric-type attacks. It also did not activate for  . In  , this ability's name was formatted as  ."", 'url': 'https://pokemondb.net/ability/lightning-rod'}]",
874,Stonjourner,520.0 kg (1146.4 lbs),2.5 m (8′02″),Rock,,https://pokemondb.net/pokedex/stonjourner,"[{'name': 'Power Spot', 'text': 'Just being next to the Pokémon powers up moves.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/power-spot'}]",
875,Eiscue,89.0 kg (196.2 lbs),1.4 m (4′07″),Ice,,https://pokemondb.net/pokedex/eiscue,"[{'name': 'Ice Face', 'text': 'is the signature ability of  . It allows the Pokémon to take a physical attack without taking damage. After the attack,   changes to its   form, however, it can be restored in hail. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/ice-face'}]",
864,Cursola,0.4 kg (0.9 lbs),1.0 m (3′03″),Ghost,,https://pokemondb.net/pokedex/cursola,"[{'name': 'Weak Armor', 'text': 'When a Pokémon with   is hit by a physical move, its Defense drops one stage, but its Speed increases by one stage. Stats can be raised to a maximum of +6 stages each, or lowered to a minimum of -6 stages each.', 'url': 'https://pokemondb.net/ability/weak-armor'}]","[{'IdEvolucao': '#0222', 'NomeEvolucao': 'Corsola', 'UrlEvolucao': 'https://pokemondb.net/pokedex/corsola'}, {'IdEvolucao': '#0864', 'NomeEvolucao': 'Cursola', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cursola'}]"
867,Runerigus,66.6 kg (146.8 lbs),1.6 m (5′03″),Ground,Ghost,https://pokemondb.net/pokedex/runerigus,"[{'name': 'Wandering Spirit', 'text': 'Swaps abilities with opponents on contact.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/wandering-spirit'}]","[{'IdEvolucao': '#0562', 'NomeEvolucao': 'Yamask', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yamask'}, {'IdEvolucao': '#0563', 'NomeEvolucao': 'Cofagrigus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/cofagrigus'}, {'IdEvolucao': '#0562', 'NomeEvolucao': 'Yamask', 'UrlEvolucao': 'https://pokemondb.net/pokedex/yamask'}, {'IdEvolucao': '#0867', 'NomeEvolucao': 'Runerigus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/runerigus'}]"
866,Mr. Rime,58.2 kg (128.3 lbs),1.5 m (4′11″),Ice,Psychic,https://pokemondb.net/pokedex/mr-rime,"[{'name': 'Screen Cleaner', 'text': 'Nullifies effects of Light Screen, Reflect, and Aurora Veil.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/screen-cleaner'}]","[{'IdEvolucao': '#0439', 'NomeEvolucao': 'Mime Jr.', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mime-jr'}, {'IdEvolucao': '#0122', 'NomeEvolucao': 'Mr. Mime', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mr-mime'}, {'IdEvolucao': '#0122', 'NomeEvolucao': 'Mr. Mime', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mr-mime'}, {'IdEvolucao': '#0866', 'NomeEvolucao': 'Mr. Rime', 'UrlEvolucao': 'https://pokemondb.net/pokedex/mr-rime'}]"
865,Sirfetch'd,117.0 kg (257.9 lbs),0.8 m (2′07″),Fighting,,https://pokemondb.net/pokedex/sirfetchd,"[{'name': 'Steadfast', 'text': 'Raises Speed each time the Pokémon flinches.', 'url': 'https://pokemondb.net/ability/steadfast'}]","[{'IdEvolucao': '#0083', 'NomeEvolucao': ""Farfetch'd"", 'UrlEvolucao': 'https://pokemondb.net/pokedex/farfetchd'}, {'IdEvolucao': '#0865', 'NomeEvolucao': ""Sirfetch'd"", 'UrlEvolucao': 'https://pokemondb.net/pokedex/sirfetchd'}]"
863,Perrserker,28.0 kg (61.7 lbs),0.8 m (2′07″),Steel,,https://pokemondb.net/pokedex/perrserker,"[{'name': 'Tough Claws', 'text': 'increases the power of moves that make contact. Most Physical-category moves are contact moves. No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/tough-claws'}]","[{'IdEvolucao': '#0052', 'NomeEvolucao': 'Meowth', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meowth'}, {'IdEvolucao': '#0053', 'NomeEvolucao': 'Persian', 'UrlEvolucao': 'https://pokemondb.net/pokedex/persian'}, {'IdEvolucao': '#0052', 'NomeEvolucao': 'Meowth', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meowth'}, {'IdEvolucao': '#0053', 'NomeEvolucao': 'Persian', 'UrlEvolucao': 'https://pokemondb.net/pokedex/persian'}, {'IdEvolucao': '#0052', 'NomeEvolucao': 'Meowth', 'UrlEvolucao': 'https://pokemondb.net/pokedex/meowth'}, {'IdEvolucao': '#0863', 'NomeEvolucao': 'Perrserker', 'UrlEvolucao': 'https://pokemondb.net/pokedex/perrserker'}]"
870,Falinks,62.0 kg (136.7 lbs),3.0 m (9′10″),Fighting,,https://pokemondb.net/pokedex/falinks,"[{'name': 'Battle Armor', 'text': 'prevents the Pokémon from receiving a critical hit.', 'url': 'https://pokemondb.net/ability/battle-armor'}]",
860,Morgrem,12.5 kg (27.6 lbs),0.8 m (2′07″),Dark,Fairy,https://pokemondb.net/pokedex/morgrem,"[{'name': 'Prankster', 'text': 'increases the priority of status moves by +1. This means that a slower Pokémon with   can use a status move before the opponent uses a regular move. Or if the ability-bearer is faster, it could use a status move before the opponent uses a priority move like  . The move   does not block moves whose priority is increased by   (but it does block moves that already have increased priority).', 'url': 'https://pokemondb.net/ability/prankster'}]","[{'IdEvolucao': '#0859', 'NomeEvolucao': 'Impidimp', 'UrlEvolucao': 'https://pokemondb.net/pokedex/impidimp'}, {'IdEvolucao': '#0860', 'NomeEvolucao': 'Morgrem', 'UrlEvolucao': 'https://pokemondb.net/pokedex/morgrem'}, {'IdEvolucao': '#0861', 'NomeEvolucao': 'Grimmsnarl', 'UrlEvolucao': 'https://pokemondb.net/pokedex/grimmsnarl'}]"
853,Grapploct,39.0 kg (86.0 lbs),1.6 m (5′03″),Fighting,,https://pokemondb.net/pokedex/grapploct,"[{'name': 'Limber', 'text': 'The Pokémon is protected from paralysis.', 'url': 'https://pokemondb.net/ability/limber'}]","[{'IdEvolucao': '#0852', 'NomeEvolucao': 'Clobbopus', 'UrlEvolucao': 'https://pokemondb.net/pokedex/clobbopus'}, {'IdEvolucao': '#0853', 'NomeEvolucao': 'Grapploct', 'UrlEvolucao': 'https://pokemondb.net/pokedex/grapploct'}]"
858,Hatterene,5.1 kg (11.2 lbs),2.1 m (6′11″),Psychic,Fairy,https://pokemondb.net/pokedex/hatterene,"[{'name': 'Healer', 'text': ""May heal an ally's status conditions."", 'url': 'https://pokemondb.net/ability/healer'}]","[{'IdEvolucao': '#0856', 'NomeEvolucao': 'Hatenna', 'UrlEvolucao': 'https://pokemondb.net/pokedex/hatenna'}, {'IdEvolucao': '#0857', 'NomeEvolucao': 'Hattrem', 'UrlEvolucao': 'https://pokemondb.net/pokedex/hattrem'}, {'IdEvolucao': '#0858', 'NomeEvolucao': 'Hatterene', 'UrlEvolucao': 'https://pokemondb.net/pokedex/hatterene'}]"
849,Toxtricity,40.0 kg (88.2 lbs),1.6 m (5′03″),Electric,Poison,https://pokemondb.net/pokedex/toxtricity,"[{'name': 'Minus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/minus'}]","[{'IdEvolucao': '#0848', 'NomeEvolucao': 'Toxel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxel'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}]"
849,Toxtricity,40.0 kg (88.2 lbs),1.6 m (5′03″),Electric,Poison,https://pokemondb.net/pokedex/toxtricity,"[{'name': 'Minus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/minus'}, {'name': 'Plus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/plus'}]","[{'IdEvolucao': '#0848', 'NomeEvolucao': 'Toxel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxel'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}]"
849,Toxtricity,40.0 kg (88.2 lbs),1.6 m (5′03″),Electric,Poison,https://pokemondb.net/pokedex/toxtricity,"[{'name': 'Minus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/minus'}, {'name': 'Plus', 'text': 'Ups Sp. Atk if another Pokémon has Plus or Minus.', 'url': 'https://pokemondb.net/ability/plus'}, {'name': 'Punk Rock', 'text': 'Boosts sound-based moves and halves damage from the same moves.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/punk-rock'}]","[{'IdEvolucao': '#0848', 'NomeEvolucao': 'Toxel', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxel'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}, {'IdEvolucao': '#0849', 'NomeEvolucao': 'Toxtricity', 'UrlEvolucao': 'https://pokemondb.net/pokedex/toxtricity'}]"
851,Centiskorch,120.0 kg (264.6 lbs),3.0 m (9′10″),Fire,Bug,https://pokemondb.net/pokedex/centiskorch,"[{'name': 'White Smoke', 'text': 'Prevents other Pokémon from lowering its stats.\n If a Pokémon with   is the leading party Pokémon, wild Pokémon are only half as likely to appear.', 'url': 'https://pokemondb.net/ability/white-smoke'}]","[{'IdEvolucao': '#0850', 'NomeEvolucao': 'Sizzlipede', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sizzlipede'}, {'IdEvolucao': '#0851', 'NomeEvolucao': 'Centiskorch', 'UrlEvolucao': 'https://pokemondb.net/pokedex/centiskorch'}]"
839,Coalossal,310.5 kg (684.5 lbs),2.8 m (9′02″),Rock,Fire,https://pokemondb.net/pokedex/coalossal,"[{'name': 'Steam Engine', 'text': ""raises the user's Speed by three stages when it is hit by a Fire- or Water-type attack. The attack still deals damage. Stats can be raised to a maximum of +6 stages each. If a Pokémon with   (or   or  ) and a   are both in the party Pokémon, the number of steps required to hatch the egg are halved. No Pokémon have   as a hidden ability."", 'url': 'https://pokemondb.net/ability/steam-engine'}]","[{'IdEvolucao': '#0837', 'NomeEvolucao': 'Rolycoly', 'UrlEvolucao': 'https://pokemondb.net/pokedex/rolycoly'}, {'IdEvolucao': '#0838', 'NomeEvolucao': 'Carkol', 'UrlEvolucao': 'https://pokemondb.net/pokedex/carkol'}, {'IdEvolucao': '#0839', 'NomeEvolucao': 'Coalossal', 'UrlEvolucao': 'https://pokemondb.net/pokedex/coalossal'}]"
842,Appletun,13.0 kg (28.7 lbs),0.4 m (1′04″),Grass,Dragon,https://pokemondb.net/pokedex/appletun,"[{'name': 'Ripen', 'text': 'Doubles the effect of berries.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/ripen'}]","[{'IdEvolucao': '#0840', 'NomeEvolucao': 'Applin', 'UrlEvolucao': 'https://pokemondb.net/pokedex/applin'}, {'IdEvolucao': '#0841', 'NomeEvolucao': 'Flapple', 'UrlEvolucao': 'https://pokemondb.net/pokedex/flapple'}, {'IdEvolucao': '#0842', 'NomeEvolucao': 'Appletun', 'UrlEvolucao': 'https://pokemondb.net/pokedex/appletun'}]"
844,Sandaconda,65.5 kg (144.4 lbs),3.8 m (12′06″),Ground,,https://pokemondb.net/pokedex/sandaconda,"[{'name': 'Sand Spit', 'text': 'Creates a sandstorm when hit by an attack.\n No Pokémon have   as a hidden ability.', 'url': 'https://pokemondb.net/ability/sand-spit'}]","[{'IdEvolucao': '#0843', 'NomeEvolucao': 'Silicobra', 'UrlEvolucao': 'https://pokemondb.net/pokedex/silicobra'}, {'IdEvolucao': '#0844', 'NomeEvolucao': 'Sandaconda', 'UrlEvolucao': 'https://pokemondb.net/pokedex/sandaconda'}]"
